Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Start Coord	End Coord	Scaffold ID	COG	Pfam	
3300031776 assembled Ga0308415_100041610	Ga0308415_100041610	ABC-2 type transport system ATP-binding protein	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	5548	6453	Ga0308415_1000416	COG1131===ABC-type multidrug transport system, ATPase component	pfam00005===ABC transporter	
3300031515 assembled Ga0308396_100422710	Ga0308396_100422710	ABC-2 type transport system ATP-binding protein	3300031515	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_Pe2 (*) (MER-FS) (assembled)	2	5548	5646	Ga0308396_1004227			
3300032049 assembled Ga0308416_100000327	Ga0308416_100000327	ABC-2 type transport system ATP-binding protein	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	21088	22005	Ga0308416_1000003	COG1131===ABC-type multidrug transport system, ATPase component	pfam00005===ABC transporter	
3300031830 assembled Ga0308409_10064716	Ga0308409_10064716	ABC-2 type transport system ATP-binding protein	3300031830	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe4 (*) (MER-FS) (assembled)	2	2662	3567	Ga0308409_1006471	COG1131===ABC-type multidrug transport system, ATPase component	pfam00005===ABC transporter	
3300031776 assembled Ga0308415_10004161	Ga0308415_10004161	ABC-2 type transport system ATP-binding protein	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	1	381	Ga0308415_1000416	COG1131===ABC-type multidrug transport system, ATPase component		
3300031776 assembled Ga0308415_100004847	Ga0308415_100004847	ABC-2 type transport system ATP-binding protein/ABC-2 type transport system permease protein	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	43213	44163	Ga0308415_1000048	COG1131===ABC-type multidrug transport system, ATPase component	pfam00005===ABC transporter	
3300031518 assembled Ga0308389_100007462	Ga0308389_100007462	ABC-2 type transport system permease protein	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	65622	66719	Ga0308389_1000074	COG0842===ABC-type multidrug transport system, permease component	pfam12698===ABC-2 family transporter protein	
3300032049 assembled Ga0308416_100000326	Ga0308416_100000326	ABC-2 type transport system permease protein	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	20224	20994	Ga0308416_1000003	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
3300032045 assembled Ga0308400_100040413	Ga0308400_100040413	ABC-2 type transport system permease protein	3300032045	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS12-65 (*) (MER-FS) (assembled)	2	9808	10449	Ga0308400_1000404		pfam01061===ABC-2 type transporter	
3300031512 assembled Ga0308397_100284910	Ga0308397_100284910	ABC-2 type transport system permease protein	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	5713	6483	Ga0308397_1002849	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
3300032045 assembled Ga0308400_100040420	Ga0308400_100040420	ABC-2 type transport system permease protein	3300032045	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS12-65 (*) (MER-FS) (assembled)	2	14118	14888	Ga0308400_1000404	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
3300031512 assembled Ga0308397_10028493	Ga0308397_10028493	ABC-2 type transport system permease protein	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	1403	2044	Ga0308397_1002849		pfam01061===ABC-2 type transporter	
3300031875 assembled Ga0308405_10063268	Ga0308405_10063268	ABC-2 type transport system permease protein	3300031875	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MS13 (*) (MER-FS) (assembled)	2	3965	4708	Ga0308405_1006326	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
3300031812 assembled Ga0308411_100155736	Ga0308411_100155736	ABC-2 type transport system permease protein	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	2824	3594	Ga0308411_10015573	COG1682===ABC-type polysaccharide/polyol phosphate export permease	pfam01061===ABC-2 type transporter	
3300031950 assembled Ga0308417_100001820	Ga0308417_100001820	ABC-2 type transport system permease protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	22302	23399	Ga0308417_1000018	COG0842===ABC-type multidrug transport system, permease component	pfam12698===ABC-2 family transporter protein	
3300033886 assembled Ga0308413_000020_143352_144446	Ga0308413_4094	ABC-2 type transport system permease protein	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	143352	144446	Ga0308413_000020	COG0842===ABC-type multidrug transport system, permease component	pfam12698===ABC-2 family transporter protein	
3300032033 assembled Ga0308402_10031751	Ga0308402_10031751	ABC-2 type transport system permease protein	3300032033	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060913_OS-M2 (*) (MER-FS) (assembled)	2	3	698	Ga0308402_1003175	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
3300032033 assembled Ga0308402_10031759	Ga0308402_10031759	ABC-2 type transport system permease protein	3300032033	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060913_OS-M2 (*) (MER-FS) (assembled)	2	4093	4302	Ga0308402_1003175			
3300031830 assembled Ga0308409_10064715	Ga0308409_10064715	ABC-2 type transport system permease protein	3300031830	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe4 (*) (MER-FS) (assembled)	2	2028	2669	Ga0308409_1006471		pfam01061===ABC-2 type transporter	
3300031830 assembled Ga0308409_10064714	Ga0308409_10064714	ABC-2 type transport system permease protein	3300031830	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe4 (*) (MER-FS) (assembled)	2	1888	2031	Ga0308409_1006471			
3300031509 assembled Ga0308399_10276083	Ga0308399_10276083	ABC-2 type transport system permease protein	3300031509	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS12-60 (*) (MER-FS) (assembled)	2	1117	1377	Ga0308399_1027608			
3300031878 assembled Ga0308404_10191502	Ga0308404_10191502	ABC-2 type transport system permease protein	3300031878	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS-M4 (*) (MER-FS) (assembled)	2	246	389	Ga0308404_1019150			
3300032045 assembled Ga0308400_100040414	Ga0308400_100040414	ABC-2 type transport system permease protein	3300032045	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS12-65 (*) (MER-FS) (assembled)	2	10446	10589	Ga0308400_1000404			
3300031875 assembled Ga0308405_10063262	Ga0308405_10063262	ABC-2 type transport system permease protein	3300031875	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MS13 (*) (MER-FS) (assembled)	2	257	436	Ga0308405_1006326			
3300031776 assembled Ga0308415_10004168	Ga0308415_10004168	ABC-2 type transport system permease protein	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	4774	4953	Ga0308415_1000416			
3300031980 assembled Ga0308403_100175411	Ga0308403_100175411	ABC-2 type transport system permease protein	3300031980	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS-M3 (*) (MER-FS) (assembled)	2	5574	6338	Ga0308403_1001754	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
3300032056 assembled Ga0308310_10195194	Ga0308310_10195194	ABC-2 type transport system permease protein	3300032056	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS65 (*) (MER-FS) (assembled)	2	1888	2067	Ga0308310_1019519			
3300033886 assembled Ga0308413_000020_144455_145552	Ga0308413_4095	ABC-2 type transport system permease protein	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	144455	145552	Ga0308413_000020	COG0842===ABC-type multidrug transport system, permease component	pfam12698===ABC-2 family transporter protein	
3300031776 assembled Ga0308415_10004169	Ga0308415_10004169	ABC-2 type transport system permease protein	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	4914	5555	Ga0308415_1000416		pfam01061===ABC-2 type transporter	
3300031245 assembled Ga0308395_10135324	Ga0308395_10135324	ABC-2 type transport system permease protein	3300031245	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_P4 (*) (MER-FS) (assembled)	2	1381	1524	Ga0308395_1013532			
3300032049 assembled Ga0308416_100000319	Ga0308416_100000319	ABC-2 type transport system permease protein	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	15914	16555	Ga0308416_1000003		pfam01061===ABC-2 type transporter	
3300031516 assembled Ga0308398_10115821	Ga0308398_10115821	ABC-2 type transport system permease protein	3300031516	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T9 (*) (MER-FS) (assembled)	2	3	143	Ga0308398_1011582			
3300031515 assembled Ga0308396_10042272	Ga0308396_10042272	ABC-2 type transport system permease protein	3300031515	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_Pe2 (*) (MER-FS) (assembled)	2	475	1245	Ga0308396_1004227	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
3300031980 assembled Ga0308403_10017543	Ga0308403_10017543	ABC-2 type transport system permease protein	3300031980	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20060914_OS-M3 (*) (MER-FS) (assembled)	2	1409	2179	Ga0308403_1001754	COG1682===ABC-type polysaccharide/polyol phosphate export permease	pfam01061===ABC-2 type transporter	
3300031783 assembled Ga0308418_10231422	Ga0308418_10231422	ABC-2 type transport system permease protein	3300031783	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090729_R4cd (*) (MER-FS) (assembled)	2	257	436	Ga0308418_1023142			
3300031514 assembled Ga0308390_10006493	Ga0308390_10006493	ABC-2 type transport system permease protein	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	1745	2386	Ga0308390_1000649		pfam01061===ABC-2 type transporter	
3300032058 assembled Ga0308419_100012356	Ga0308419_100012356	ABC-2 type transport system permease protein	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	60422	61519	Ga0308419_1000123	COG0842===ABC-type multidrug transport system, permease component	pfam12698===ABC-2 family transporter protein	
3300031948 assembled Ga0308406_10086634	Ga0308406_10086634	ABC-2 type transport system permease protein	3300031948	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe1 (*) (MER-FS) (assembled)	2	1381	1524	Ga0308406_1008663			
3300032049 assembled Ga0308416_100000320	Ga0308416_100000320	ABC-2 type transport system permease protein	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	16516	16695	Ga0308416_1000003			
3300031518 assembled Ga0308389_100007461	Ga0308389_100007461	ABC-2 type transport system permease protein	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	64519	65613	Ga0308389_1000074	COG0842===ABC-type multidrug transport system, permease component	pfam12698===ABC-2 family transporter protein	
3300031568 assembled Ga0308393_10228924	Ga0308393_10228924	ABC-2 type transport system permease protein	3300031568	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050630_ee2 (*) (MER-FS) (assembled)	2	1523	1663	Ga0308393_1022892			
3300031776 assembled Ga0308415_10004162	Ga0308415_10004162	ABC-2 type transport system permease protein	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	475	1245	Ga0308415_1000416	COG1277===ABC-type transport system involved in multi-copper enzyme maturation, permease component	pfam12730===ABC-2 family transporter protein	
