Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Start Coord	End Coord	Scaffold ID	COG	Pfam	
3300032356 assembled Ga0308414_100013834	Ga0308414_100013834	signal transduction histidine kinase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	42057	43157	Ga0308414_1000138	COG0642===Signal transduction histidine kinase	pfam08447===PAS fold	
3300032356 assembled Ga0308414_100002679	Ga0308414_100002679	signal transduction histidine kinase/PAS domain-containing protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	93737	96547	Ga0308414_1000026	COG2202===PAS domain	pfam13426===PAS domain	
3300032356 assembled Ga0308414_100025211	Ga0308414_100025211	signal transduction histidine kinase/PAS domain-containing protein/DNA-binding response OmpR family regulator/PAS domain-containing protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	8775	11537	Ga0308414_1000252	COG2202===PAS domain	pfam13426===PAS domain	
3300032356 assembled Ga0308414_10001634	Ga0308414_10001634	signal transduction histidine kinase/sensor histidine kinase regulating citrate/malate metabolism	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	2928	4856	Ga0308414_1000163	COG3290===Sensor histidine kinase regulating citrate/malate metabolism	pfam16927===N-terminal 7TM region of histidine kinase	
3300032356 assembled Ga0308414_1000001126	Ga0308414_1000001126	site-specific DNA-methyltransferase (adenine-specific)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	144918	146558	Ga0308414_1000001	COG0863===DNA modification methylase	pfam01555===DNA methylase	
3300035990 assembled Ga0393409_021_8441_9244	null	small conductance mechanosensitive channel	3300035990	Sorted cell/s from microbial mat in Octopus Spring, Yellowstone National Park, Wyoming, United States - Uncultured microbe JGI_YuBhay.Octo05.RedA.02.E6 (*) (MER-FS) (assembled)	6	8441	9244	Ga0393409_021		pfam00924===Mechanosensitive ion channel	
3300032356 assembled Ga0308414_10012106	Ga0308414_10012106	small subunit ribosomal protein S15	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	6131	6388	Ga0308414_1001210	COG0184===Ribosomal protein S15P/S13E	pfam00312===Ribosomal protein S15	
3300032356 assembled Ga0308414_100006334	Ga0308414_100006334	small subunit ribosomal protein S4	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	17069	17695	Ga0308414_1000063	COG0522===Ribosomal protein S4 or related protein	pfam01479===S4 domain	
3300032356 assembled Ga0308414_100013111	Ga0308414_100013111	small subunit ribosomal protein S6	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	8112	8396	Ga0308414_1000131	COG0360===Ribosomal protein S6	pfam01250===Ribosomal protein S6	
3300032356 assembled Ga0308414_100103615	Ga0308414_100103615	small subunit ribosomal protein S8	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	5892	6290	Ga0308414_1001036	COG0096===Ribosomal protein S8	pfam00410===Ribosomal protein S8	
3300032356 assembled Ga0308414_10015794	Ga0308414_10015794	sn-glycerol 3-phosphate transport system substrate-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	3252	4622	Ga0308414_1001579	COG1653===ABC-type glycerol-3-phosphate transport system, periplasmic component	pfam13416===Bacterial extracellular solute-binding protein	
3300032356 assembled Ga0308414_10009671	Ga0308414_10009671	SNF family Na+-dependent transporter	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	240	1787	Ga0308414_1000967	COG0733===Na+-dependent transporter, SNF family	pfam00209===Sodium:neurotransmitter symporter family	
3300032356 assembled Ga0308414_100256511	Ga0308414_100256511	stage II sporulation protein GA (sporulation sigma-E factor processing peptidase)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	8180	9079	Ga0308414_1002565		pfam03419===Sporulation factor SpoIIGA 	
3300032356 assembled Ga0308414_100014225	Ga0308414_100014225	sulfate adenylyltransferase subunit 1	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	17681	18958	Ga0308414_1000142	COG2895===Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	pfam00009===Elongation factor Tu GTP binding domain	
3300032356 assembled Ga0308414_100000648	Ga0308414_100000648	sulfoxide reductase heme-binding subunit YedZ	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	55927	56601	Ga0308414_1000006	COG2717===Periplasmic DMSO/TMAO reductase YedYZ, heme-binding membrane subunit	pfam01794===Ferric reductase like transmembrane component	
3300032356 assembled Ga0308414_10000971	Ga0308414_10000971	superfamily II DNA/RNA helicase/DNA-binding transcriptional regulator YiaG/superfamily II DNA or RNA helicase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	1013	4588	Ga0308414_1000097	COG2944===DNA-binding transcriptional regulator YiaG, XRE-type HTH domain	pfam13020===Domain of unknown function (DUF3883)	
3300032356 assembled Ga0308414_100083418	Ga0308414_100083418	tetratricopeptide (TPR) repeat protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	15753	18746	Ga0308414_1000834	COG0457===Tetratricopeptide (TPR) repeat		
3300032356 assembled Ga0308414_100000310	Ga0308414_100000310	thiamine phosphate synthase YjbQ (UPF0047 family)/ribonuclease HI	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	6829	7731	Ga0308414_1000003	COG0432===Thiamin phosphate synthase YjbQ, UPF0047 family	pfam13456===Reverse transcriptase-like	
3300032356 assembled Ga0308414_10235192	Ga0308414_10235192	toxin CcdB	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	98	400	Ga0308414_1023519		pfam01845===CcdB protein	
3300032356 assembled Ga0308414_101007912	Ga0308414_101007912	toxin ParE1/3/4	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	4966	5343	Ga0308414_1010079	COG3668===Plasmid stabilization system protein ParE	pfam05016===ParE toxin of type II toxin-antitoxin system, parDE	
3300032356 assembled Ga0308414_10007073	Ga0308414_10007073	toxin ParE1/3/4	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	891	1223	Ga0308414_1000707	COG3668===Plasmid stabilization system protein ParE	pfam05016===ParE toxin of type II toxin-antitoxin system, parDE	
3300032356 assembled Ga0308414_100010431	Ga0308414_100010431	transcriptional regulator with XRE-family HTH domain/transcriptional regulator with XRE-family HTH domain	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	29556	30806	Ga0308414_1000104	COG1396===Transcriptional regulator, contains XRE-family HTH domain	pfam13560===Helix-turn-helix domain	
3300035990 assembled Ga0393409_070_663_2552	null	transitional endoplasmic reticulum ATPase	3300035990	Sorted cell/s from microbial mat in Octopus Spring, Yellowstone National Park, Wyoming, United States - Uncultured microbe JGI_YuBhay.Octo05.RedA.02.E6 (*) (MER-FS) (assembled)	6	663	2552	Ga0393409_070	COG0464===AAA+-type ATPase, SpoVK/Ycf46/Vps4 family	pfam00004===ATPase family associated with various cellular activities (AAA)	
3300032356 assembled Ga0308414_10050326	Ga0308414_10050326	translation initiation factor IF-3	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	7312	7863	Ga0308414_1005032	COG0290===Translation initiation factor IF-3	pfam05198===Translation initiation factor IF-3, N-terminal domain	
3300032356 assembled Ga0308414_10059404	Ga0308414_10059404	transposase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	6333	7361	Ga0308414_1005940	COG3666===Transposase	pfam05598===Transposase domain (DUF772)	
3300032356 assembled Ga0308414_100000346	Ga0308414_100000346	trigger factor	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	46222	47502	Ga0308414_1000003	COG0544===FKBP-type peptidyl-prolyl cis-trans isomerase (trigger factor)	pfam05698===Bacterial trigger factor protein (TF) C-terminus	
3300032356 assembled Ga0308414_10078134	Ga0308414_10078134	tRNA (guanine37-N1)-methyltransferase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1125	1826	Ga0308414_1007813	COG0336===tRNA G37 N-methylase TrmD	pfam01746===tRNA (Guanine-1)-methyltransferase	
3300032356 assembled Ga0308414_100045419	Ga0308414_100045419	tRNA(fMet)-specific endonuclease VapC	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	21304	21693	Ga0308414_1000454	COG1487===Predicted nucleic acid-binding protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_100009944	Ga0308414_100009944	tRNA(fMet)-specific endonuclease VapC	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	48558	48980	Ga0308414_1000099	COG1487===Predicted nucleic acid-binding protein, contains PIN domain	pfam01850===PIN domain	
3300032356 assembled Ga0308414_10026658	Ga0308414_10026658	tRNA-splicing ligase RtcB	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	4434	5864	Ga0308414_1002665	COG1690===RNA-splicing ligase RtcB, repairs tRNA damage	pfam01139===tRNA-splicing ligase RtcB	
3300032356 assembled Ga0308414_10002167	Ga0308414_10002167	two-component sensor histidine kinase/signal transduction protein with GAF and PtsI domain	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	8987	10645	Ga0308414_1000216	COG3920===Two-component sensor histidine kinase, HisKA and HATPase domains	pfam13185===GAF domain	
3300032356 assembled Ga0308414_100020929	Ga0308414_100020929	two-component system chemotaxis sensor kinase CheA	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	33887	36349	Ga0308414_1000209	COG3290===Sensor histidine kinase regulating citrate/malate metabolism	pfam07194===P2 response regulator binding domain	
3300032356 assembled Ga0308414_10040286	Ga0308414_10040286	Txe/YoeB family toxin of Txe-Axe toxin-antitoxin module	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1773	2039	Ga0308414_1004028	COG4115===Toxin component of the Txe-Axe toxin-antitoxin module, Txe/YoeB family	pfam06769===YoeB-like toxin of bacterial type II toxin-antitoxin system	
3300032356 assembled Ga0308414_10006617	Ga0308414_10006617	type II secretory pathway pseudopilin PulG	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	6873	7268	Ga0308414_1000661	COG2165===Type II secretory pathway, pseudopilin PulG	pfam07963===Prokaryotic N-terminal methylation motif	
3300032356 assembled Ga0308414_10115792	Ga0308414_10115792	type II secretory pathway pseudopilin PulG	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1944	2516	Ga0308414_1011579	COG2165===Type II secretory pathway, pseudopilin PulG	pfam07963===Prokaryotic N-terminal methylation motif	
3300032356 assembled Ga0308414_10002447	Ga0308414_10002447	type IV pilus assembly protein PilM	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	9870	12197	Ga0308414_1000244	COG4972===Tfp pilus assembly protein, ATPase PilM	pfam11104===Type IV pilus assembly protein PilM;	
3300032356 assembled Ga0308414_10265103	Ga0308414_10265103	ubiquitin-protein ligase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1506	2147	Ga0308414_1026510	COG5078===Ubiquitin-protein ligase	pfam00179===Ubiquitin-conjugating enzyme	
3300032356 assembled Ga0308414_10060191	Ga0308414_10060191	UDPglucose--hexose-1-phosphate uridylyltransferase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1	237	Ga0308414_1006019	COG1085===Galactose-1-phosphate uridylyltransferase	pfam01087===Galactose-1-phosphate uridyl transferase, N-terminal domain	
3300032356 assembled Ga0308414_100007616	Ga0308414_100007616	Uma2 family endonuclease	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	16919	17500	Ga0308414_1000076	COG4636===Endonuclease, Uma2 family (restriction endonuclease fold)	pfam05685===Putative restriction endonuclease	
3300032356 assembled Ga0308414_11316911	Ga0308414_11316911	uncharacterized circularly permuted ATP-grasp superfamily protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	11	2	541	Ga0308414_1131691	COG2308===Uncharacterized conserved protein, circularly permuted ATPgrasp superfamily	pfam14403===Circularly permuted ATP-grasp type 2 	
3300032356 assembled Ga0308414_10000178	Ga0308414_10000178	uncharacterized membrane protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	10800	12326	Ga0308414_1000017	COG5305===Uncharacterized membrane protein	pfam13231===Dolichyl-phosphate-mannose-protein mannosyltransferase	
3300032356 assembled Ga0308414_10106083	Ga0308414_10106083	uncharacterized ParB-like nuclease family protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	1864	2124	Ga0308414_1010608	COG5119===Uncharacterized protein, contains ParB-like nuclease domain	pfam02195===ParB-like nuclease domain	
3300032356 assembled Ga0308414_100089318	Ga0308414_100089318	uncharacterized protein (DUF1015 family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	16791	18026	Ga0308414_1000893	COG4198===Uncharacterized conserved protein, DUF1015 family	pfam06245===Protein of unknown function (DUF1015)	
3300032356 assembled Ga0308414_10057996	Ga0308414_10057996	uncharacterized protein (DUF4415 family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	5782	6012	Ga0308414_1005799	COG3514===Uncharacterized conserved protein, DUF4415 family	pfam14384===BrnA antitoxin of type II toxin-antitoxin system	
3300032356 assembled Ga0308414_100001216	Ga0308414_100001216	uncharacterized protein (DUF608 family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	23384	26023	Ga0308414_1000012	COG4354===Uncharacterized protein, contains GBA2_N and DUF608 domains	pfam12215===beta-glucosidase 2, glycosyl-hydrolase family 116 N-term	
3300032356 assembled Ga0308414_10004483	Ga0308414_10004483	uncharacterized protein DUF2062	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	2238	2756	Ga0308414_1000448		pfam09835===Uncharacterized protein conserved in bacteria (DUF2062)	
3300032356 assembled Ga0308414_100009923	Ga0308414_100009923	uncharacterized protein DUF4058	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	26847	27638	Ga0308414_1000099		pfam13267===Protein of unknown function (DUF4058)	
3300032356 assembled Ga0308414_1000003113	Ga0308414_1000003113	uncharacterized protein DUF4129	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	129808	130812	Ga0308414_1000003		pfam13559===Domain of unknown function (DUF4129)	
3300032356 assembled Ga0308414_100002946	Ga0308414_100002946	uncharacterized protein DUF4388	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	6	48982	49773	Ga0308414_1000029		pfam14332===Domain of unknown function (DUF4388)	
3300032356 assembled Ga0308414_10033445	Ga0308414_10033445	uncharacterized protein YaaR (DUF327 family)	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	10	4515	4961	Ga0308414_1003344	COG1728===Uncharacterized protein YaaR, TM1646/DUF327 family	pfam03885===Protein of unknown function (DUF327)	
3300035990 assembled Ga0393409_082_2159_3253	null	uncharacterized protein YacL	3300035990	Sorted cell/s from microbial mat in Octopus Spring, Yellowstone National Park, Wyoming, United States - Uncultured microbe JGI_YuBhay.Octo05.RedA.02.E6 (*) (MER-FS) (assembled)	6	2159	3253	Ga0393409_082	COG4956===Uncharacterized conserved protein YacL, contains PIN and TRAM domains		
3300032356 assembled Ga0308414_100051715	Ga0308414_100051715	uncharacterized protein YukE	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	18729	19001	Ga0308414_1000517	COG4842===Uncharacterized conserved protein YukE	pfam06013===Proteins of 100 residues with WXG	
3300032356 assembled Ga0308414_100033315	Ga0308414_100033315	undecaprenyl-diphosphatase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	17575	18402	Ga0308414_1000333	COG1968===Undecaprenyl pyrophosphate phosphatase UppP	pfam02673===Bacitracin resistance protein BacA	
3300032356 assembled Ga0308414_100224414	Ga0308414_100224414	universal stress protein family protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	9	12303	12620	Ga0308414_1002244		pfam00582===Universal stress protein family	
3300032356 assembled Ga0308414_10001929	Ga0308414_10001929	urocanate hydratase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	12331	14007	Ga0308414_1000192	COG2987===Urocanate hydratase	pfam01175===Urocanase Rossmann-like domain	
3300032356 assembled Ga0308414_100005839	Ga0308414_100005839	WD40 repeat protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	44798	46858	Ga0308414_1000058	COG2319===WD40 repeat	pfam00400===WD domain, G-beta repeat	
3300032356 assembled Ga0308414_100048821	Ga0308414_100048821	xylose isomerase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	8	23282	24298	Ga0308414_1000488	COG1082===Sugar phosphate isomerase/epimerase	pfam01261===Xylose isomerase-like TIM barrel	
3300032356 assembled Ga0308414_100008922	Ga0308414_100008922	zinc transport system substrate-binding protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	7	26880	27860	Ga0308414_1000089	COG0803===ABC-type Zn uptake system ZnuABC, Zn-binding component ZnuA	pfam01297===Zinc-uptake complex component A periplasmic	
